식품인증업소 관리 일련번호,업소번호,업소 명,자치구 코드,자치구 명,업종 코드,업종 명,업태 코드,업태 명,업주 명,식품인증구분,식품인증 구분명,인증일자,사용여부,지도표시여부,식품인증업소 등급,지도 Y좌표,지도 X좌표,전화번호,도로명상세주소,도로명주소코드,도로명주소,허가번호,최초작성일자,최종수정일자,업소인증메뉴,교부번호,인증여부
13782,,본죽 일원점,3220000,강남구,101,일반음식점,10101,한식,,18,채식가능음식점,2022-09-01,Y,Y,,37.49006,127.081449,02-3411-6777,,,서울특별시 강남구 일원로 43 (일원동)  1층,,00:00.0,00:00.0,,,N
13783,,본죽 자곡점,3220000,강남구,101,일반음식점,10101,한식,,18,채식가능음식점,2022-09-01,Y,Y,,37.47538,127.1046926,02-3412-6288,,,서울특별시 강남구 자곡로 201 (자곡동 강남더샵라르고) 121호,,00:00.0,00:00.0,,,N
13785,,명동칼국수,3220000,강남구,101,일반음식점,10101,한식,,18,채식가능음식점,2022-09-01,Y,Y,,37.4987814,127.0317054,02-539-2898,,,서울특별시 강남구 테헤란로 124,,00:00.0,00:00.0,,,N
13790,,본죽 도심공항타워점,3220000,강남구,101,일반음식점,10101,한식,,18,채식가능음식점,2022-09-01,Y,Y,,37.510215,127.0583649,02-2016-7477,,,서울특별시 강남구 테헤란로 87길36  B1동 9호,,00:00.0,00:00.0,,,N
13791,,본 죽&비빔밥 역삼특허청점,3220000,강남구,101,일반음식점,10101,한식,,18,채식가능음식점,2022-09-01,Y,Y,,37.4986564,127.032951,02-501-3993,,,서울특별시 강남구 테헤란로14길 8 (역삼동 강남역두산위브센티움) B107호,,00:00.0,00:00.0,,,N
13792,,오곡당,3220000,강남구,101,일반음식점,10101,한식,,18,채식가능음식점,2022-09-01,Y,Y,,37.5013432,127.0331539,02-564-5111,,,서울특별시 강남구 테헤란로19길 19,,00:00.0,00:00.0,,,N
13796,,걸신맛집,3220000,강남구,101,일반음식점,10101,한식,,18,채식가능음식점,2022-09-01,Y,Y,,37.4967327,127.0313021,02-566-9285,,,서울특별시 강남구 테헤란로6길 29,,00:00.0,00:00.0,,,N
13800,,본 죽&비빔밥 삼성역점,3220000,강남구,101,일반음식점,10101,한식,,18,채식가능음식점,2022-09-01,Y,Y,,37.5068448,127.0594705,02-557-6288,,,서울특별시 강남구 테헤란로88길 10 (대치동 신안메트로칸) B109,,00:00.0,00:00.0,,,N
13801,,본 죽&비빔밥 학동역점,3220000,강남구,101,일반음식점,10101,한식,,18,채식가능음식점,2022-09-01,Y,Y,,37.5138145,127.028853,02-515-9533,,,서울특별시 강남구 학동로 165 (논현동 마일스디오빌) 1층,,00:00.0,00:00.0,,,N
13802,,본죽 청담점,3220000,강남구,101,일반음식점,10101,한식,,18,채식가능음식점,2022-09-01,Y,Y,,37.5188899,127.0490929,02-540-0779,,,서울특별시 강남구 학동로 441 (청담동)  1층,,00:00.0,00:00.0,,,N
13803,,본 죽&비빔밥 논현점,3220000,강남구,101,일반음식점,10101,한식,,18,채식가능음식점,2022-09-01,Y,Y,,37.5104724,127.0234896,02-515-7763,,,서울특별시 강남구 학동로4길 15 (논현동 동화상가) 106호,,00:00.0,00:00.0,,,N
14014,,마마미베이커리,3100000,노원구,121,제과점영업,12102,카페,,18,채식가능음식점,2022-09-01,Y,Y,,37.6609428,127.0711191,02-971-1354,,,서울특별시 노원구 한글비석로 405,,00:00.0,00:00.0,,,N
14003,,투고샐러드 (노원역),3100000,노원구,104,휴게음식점,10414,양식,,18,채식가능음식점,2022-09-01,Y,Y,,37.6540176,127.062479,02-934-5674,,,서울특별시 노원구 동일로218길 29 우진빌딩 104호,,00:00.0,00:00.0,,,N
13987,,퀴즈노스 (중계),3100000,노원구,104,휴게음식점,10414,양식,,18,채식가능음식점,2022-09-01,Y,Y,,37.6467953,127.070944,02-930-3433,,,서울특별시 노원구 노원로 330 롯데마트중계점 B1,,00:00.0,00:00.0,,,N
13990,,올드델리 (노원),3100000,노원구,101,일반음식점,10122,인도/중동,,18,채식가능음식점,2022-09-01,Y,Y,,37.656067,127.0652639,02-935-6689,,,서울특별시 노원구 노해로85길 14,,00:00.0,00:00.0,,,N
13995,,아그라 (노원),3100000,노원구,101,일반음식점,10122,인도/중동,,18,채식가능음식점,2022-09-01,Y,Y,,37.6552083,127.0615121,02-950-2988,,,서울특별시 노원구 동일로 1414 (상계동롯데백화점) 9층  ,,00:00.0,00:00.0,,,N
14016,,퀴즈노스 (서울여대),3100000,노원구,101,일반음식점,10121,양식,,18,채식가능음식점,2022-09-01,Y,Y,,37.6278439,127.0902578,02-977-7923,,,서울특별시 노원구 화랑로 621 101호,,00:00.0,00:00.0,,,N
14013,,까르보네 (중계은행사거리점),3100000,노원구,101,일반음식점,10121,양식,,18,채식가능음식점,2022-09-01,Y,Y,,37.6521697,127.0772346,02-938-1066,,,서울특별시 노원구 한글비석로 273,,00:00.0,00:00.0,,,N
14010,,닐리 (중계점),3100000,노원구,101,일반음식점,10121,양식,,18,채식가능음식점,2022-09-01,Y,Y,,37.6497721,127.0782729,02-939-0000,,,서울특별시 노원구 중계로 205 동진빌딩,,00:00.0,00:00.0,,,N
14008,,502 세컨즈카페,3100000,노원구,101,일반음식점,10121,양식,,18,채식가능음식점,2022-09-01,Y,Y,,37.6365234,127.0663699,070-4465-7996,,,서울특별시 노원구 섬밭로 232 우성아파트,,00:00.0,00:00.0,,,N
14017,,샐러디 (공릉점),3100000,노원구,101,일반음식점,10121,양식,,18,채식가능음식점,2022-09-01,Y,Y,,37.6275149,127.0780607,23836641,,,서울특별시 노원구 공릉로 203  1층 102호(공릉동),,00:00.0,00:00.0,,,N
14018,,샐러디 (노원역점),3100000,노원구,101,일반음식점,10121,양식,,18,채식가능음식점,2022-09-01,Y,Y,,37.6552243,127.0635292,29333286,,,서울특별시 노원구 노해로 501 1층 104호(상계동 노원빌딩),,00:00.0,00:00.0,,,N
14019,,샐러디 (태릉입구역점),3100000,노원구,101,일반음식점,10121,양식,,18,채식가능음식점,2022-09-01,Y,Y,,37.6175204,127.0743441,7047902894,,,서울특별시 노원구 화랑로 421 1동 104호(공릉동),,00:00.0,00:00.0,,,N
13804,,본 죽&비빔밥 세곡점,3220000,강남구,101,일반음식점,10101,한식,,18,채식가능음식점,2022-09-01,Y,Y,,37.4667902,127.1007819,02-451-6288,,,서울특별시 강남구 헌릉로569길 9 (세곡동 강남지웰파인즈) 106호,,00:00.0,00:00.0,,,N
14015,,본죽 상계보람점,3100000,노원구,101,일반음식점,10101,한식,,18,채식가능음식점,2022-09-01,Y,Y,,37.6642128,127.0664539,02-931-6288,,,서울특별시 노원구 한글비석로 463 (상계동)  101호,,00:00.0,00:00.0,,,N
14012,,본죽 중계은행사거리점,3100000,노원구,101,일반음식점,10101,한식,,18,채식가능음식점,2022-09-01,Y,Y,,37.6495138,127.0763496,02-6227-6200,,,서울특별시 노원구 한글비석로 245 (중계동)  두타빌A동 110,,00:00.0,00:00.0,,,N
14011,,5길반찬,3100000,노원구,101,일반음식점,10101,한식,,18,채식가능음식점,2022-09-01,Y,Y,,37.6325595,127.051759,,,,서울특별시 노원구 초안산로5길 12,,00:00.0,00:00.0,,,N
14009,,본죽 월계점,3100000,노원구,101,일반음식점,10101,한식,,18,채식가능음식점,2022-09-01,Y,Y,,37.6309758,127.0610352,02-972-6233,,,서울특별시 노원구 월계로 370 희성프라자 126호 ,,00:00.0,00:00.0,,,N
14007,,본죽 공릉점,3100000,노원구,101,일반음식점,10101,한식,,18,채식가능음식점,2022-09-01,Y,Y,,37.6283913,127.0691793,02-976-6280,,,서울특별시 노원구 섬밭로 134 (공릉동 풍림아파트) B상가 114동,,00:00.0,00:00.0,,,N
14006,,본도시락 광운대역점,3100000,노원구,101,일반음식점,10101,한식,,18,채식가능음식점,2022-09-01,Y,Y,,37.6239437,127.0605233,02-943-4282,,,서울특별시 노원구 석계로18길 23 (월계동 삼능스페이스향) 삼능스페이스향 108호,,00:00.0,00:00.0,,,N
14005,,본죽 석계역점,3100000,노원구,101,일반음식점,10101,한식,,18,채식가능음식점,2022-09-01,Y,Y,,37.6159461,127.0643845,02-912-3434,,,서울특별시 노원구 석계로 11-1 (월계동)  ,,00:00.0,00:00.0,,,N
14004,,본죽 노원7단지점,3100000,노원구,101,일반음식점,10101,한식,,18,채식가능음식점,2022-09-01,Y,Y,,37.6569229,127.0618419,02-930-5562,,,서울특별시 노원구 상계로1길 14-11 (상계동 하이웰빙상가) 1층,,00:00.0,00:00.0,,,N
14002,,본도시락 노원점,3100000,노원구,101,일반음식점,10101,한식,,18,채식가능음식점,2022-09-01,Y,Y,,37.6539709,127.0622643,02-951-4282,,,서울특별시 노원구 동일로218길 25 (상계동 석창빌딩) 104호,,00:00.0,00:00.0,,,N
14001,,본 죽&비빔밥 노원점,3100000,노원구,101,일반음식점,10101,한식,,18,채식가능음식점,2022-09-01,Y,Y,,37.6531294,127.0584331,02-933-8833,,,서울특별시 노원구 동일로217가길 35 (상계동 보람빌딩) ,,00:00.0,00:00.0,,,N
14000,,본죽 중계브라운스톤점,3100000,노원구,101,일반음식점,10101,한식,,18,채식가능음식점,2022-09-01,Y,Y,,37.6398948,127.0642882,02-976-6288,,,서울특별시 노원구 동일로203가길 29 (중계동 브라운스톤중계)  브라운스톤 115호,,00:00.0,00:00.0,,,N
13999,,본 죽&비빔밥 태릉입구역점,3100000,노원구,101,일반음식점,10101,한식,,18,채식가능음식점,2022-09-01,Y,Y,,37.6188099,127.0756195,02-974-0101,,,서울특별시 노원구 동일로 992 (공릉동 대화빌딩) 1층,,00:00.0,00:00.0,,,N
13998,,본죽 수락산역점,3100000,노원구,101,일반음식점,10101,한식,,18,채식가능음식점,2022-09-01,Y,Y,,37.6803122,127.054904,02-933-3206,,,서울특별시 노원구 동일로 1701 (상계동 희성오피앙) 1층 108호,,00:00.0,00:00.0,,,N
13997,,본도시락 수락산역점,3100000,노원구,101,일반음식점,10101,한식,,18,채식가능음식점,2022-09-01,Y,Y,,37.6803122,127.054904,02-930-4282,,,서울특별시 노원구 동일로 1701 (상계동 희성오피앙) 1층 ,,00:00.0,00:00.0,,,N
13996,,본죽 마들역점,3100000,노원구,101,일반음식점,10101,한식,,18,채식가능음식점,2022-09-01,Y,Y,,37.6665699,127.0569485,02-3392-6288,,,서울특별시 노원구 동일로 1547 (상계동)  동남빌딩 101,,00:00.0,00:00.0,,,N
13994,,본죽 상계백병원점,3100000,노원구,101,일반음식점,10101,한식,,18,채식가능음식점,2022-09-01,Y,Y,,37.6499684,127.0608868,02-951-8849,,,서울특별시 노원구 동일로 1356 상계주공아파트 4단지상가 1층 ,,00:00.0,00:00.0,,,N
13993,,권순옥김밥,3100000,노원구,101,일반음식점,10101,한식,,18,채식가능음식점,2022-09-01,Y,Y,,37.6495557,127.0622518,02-935-5260,,,서울특별시 노원구 동일로 1354,,00:00.0,00:00.0,,,N
13992,,본죽 상계역점,3100000,노원구,101,일반음식점,10101,한식,,18,채식가능음식점,2022-09-01,Y,Y,,37.6601373,127.0752433,02-933-6288,,,서울특별시 노원구 덕릉로 699 (중계동 우암에이스타워)  우암에이스타워 106호,,00:00.0,00:00.0,,,N
13991,,본도시락 중계점,3100000,노원구,101,일반음식점,10101,한식,,18,채식가능음식점,2022-09-01,Y,Y,,37.6509194,127.0717652,02-935-4282,,,서울특별시 노원구 덕릉로 589 (중계동) 101호,,00:00.0,00:00.0,,,N
13989,,메밀부엌,3100000,노원구,101,일반음식점,10101,한식,,18,채식가능음식점,2022-09-01,Y,Y,,37.6550371,127.0626476,02-938-1582,,,서울특별시 노원구 노해로 491 109호,,00:00.0,00:00.0,,,N
13988,,본 죽&비빔밥 화랑대역점,3100000,노원구,101,일반음식점,10101,한식,,18,채식가능음식점,2022-09-01,Y,Y,,37.6208368,127.0836598,02-972-6288,,,서울특별시 노원구 노원로1길 67 (공릉동 대덕프라자) 104호,,00:00.0,00:00.0,,,N
13986,,본 죽&비빔밥 하계점,3100000,노원구,101,일반음식점,10101,한식,,18,채식가능음식점,2022-09-01,Y,Y,,37.6399249,127.0738056,02-976-3361,,,서울특별시 노원구 노원로 248 (하계동 삼정 이오니아) 106호,,00:00.0,00:00.0,,,N
13985,,꽃제비칼국수,3100000,노원구,101,일반음식점,10101,한식,,18,채식가능음식점,2022-09-01,Y,Y,,37.6213168,127.0599106,02-911-8371,,,서울특별시 노원구 광운로12길 13,,00:00.0,00:00.0,,,N
13984,,본죽 광운대역점,3100000,노원구,101,일반음식점,10101,한식,,18,채식가능음식점,2022-09-01,Y,Y,,37.6221797,127.0596505,02-914-6285,,,서울특별시 노원구 광운로 54 (월계동) ,,00:00.0,00:00.0,,,N
13983,,본 죽&비빔밥 공릉원자력병원점,3100000,노원구,101,일반음식점,10101,한식,,18,채식가능음식점,2022-09-01,Y,Y,,37.6269324,127.0796199,02-979-1122,,,서울특별시 노원구 공릉로46길 6 (공릉동 현대프라자) 101호,,00:00.0,00:00.0,,,N
13982,,본도시락 공릉점,3100000,노원구,101,일반음식점,10101,한식,,18,채식가능음식점,2022-09-01,Y,Y,,37.6270426,127.0798791,02-978-4282,,,서울특별시 노원구 공릉로46길 18 (공릉동 윤탁노블레스) 103호,,00:00.0,00:00.0,,,N
13700,,러빙헛 랜드,3220000,강남구,101,일반음식점,10101,한식,,14,채식음식점,2022-09-01,Y,Y,,37.4767546,127.0477163,02-578-0512,,,서울특별시 강남구 논현로16길 17,,00:00.0,00:00.0,,,N
13733,,본도시락 신논현역점,3220000,강남구,101,일반음식점,10101,한식,,18,채식가능음식점,2022-09-01,Y,Y,,37.5039891,127.0261867,02-563-4282,,,서울특별시 강남구 강남대로110길 15 지상1층 101호 ,,00:00.0,00:00.0,,,N
13736,,두부공작소 신사직영점,3220000,강남구,101,일반음식점,10101,한식,,18,채식가능음식점,2022-09-01,Y,Y,,37.5198006,127.020506,02-6339-3646,,,서울특별시 강남구 강남대로160길 21,,00:00.0,00:00.0,,,N
13741,,본죽 개포동역점,3220000,강남구,101,일반음식점,10101,한식,,18,채식가능음식점,2022-09-01,Y,Y,,37.4892996,127.0683524,02-445-6288,,,서울특별시 강남구 개포로 510 (개포동)  현대빌딩 104호,,00:00.0,00:00.0,,,N
13742,,베지그린,3220000,강남구,101,일반음식점,10101,한식,,18,채식가능음식점,2022-09-01,Y,Y,,37.4769861,127.0473742,02-577-6316,,,서울특별시 강남구 개포로20길 24-10,,00:00.0,00:00.0,,,N
13743,,본 죽&비빔밥 양재은광여고점,3220000,강남구,101,일반음식점,10101,한식,,18,채식가능음식점,2022-09-01,Y,Y,,37.4855614,127.0370322,02-579-6277,,,서울특별시 강남구 남부순환로361길 9 (도곡동 천성빌딩) ,,00:00.0,00:00.0,,,N
13744,,본 죽&비빔밥 매봉역점,3220000,강남구,101,일반음식점,10101,한식,,18,채식가능음식점,2022-09-01,Y,Y,,37.4854259,127.0458763,02-575-6245,,,서울특별시 강남구 남부순환로378길 12 (도곡동) ,,00:00.0,00:00.0,,,N
14139,,페이퍼넛츠,3120000,서대문구,104,휴게음식점,10418,카페,,18,채식가능음식점,2022-09-01,Y,Y,,37.5812309,126.9082505,02-6408-7799,,,서울특별시 서대문구 거북골로24길 37-8 1층,,00:00.0,00:00.0,,,N
14137,,퀴즈노스 (가재울),3120000,서대문구,104,휴게음식점,10414,양식,,18,채식가능음식점,2022-09-01,Y,Y,,37.5728144,126.9169656,02-304-2468,,,서울특별시 서대문구 가재울미래로 2 201동 112호,,00:00.0,00:00.0,,,N
14150,,투고샐러드 (신촌),3120000,서대문구,104,휴게음식점,10414,양식,,18,채식가능음식점,2022-09-01,Y,Y,,37.5589462,126.9386486,02-393-2290,,,서울특별시 서대문구 연세로12길 30,,00:00.0,00:00.0,,,N
14171,,샐러디 (연세대점),3120000,서대문구,104,휴게음식점,10414,양식,,18,채식가능음식점,2022-09-01,Y,Y,,37.5664106,126.9778779,23128696,,,서울특별시특별시 서대문구 연세로 50 백양로 지하공간 식음시설 7(신촌동 연세대학교),,00:00.0,00:00.0,,,N
14157,,홍도깨비,3120000,서대문구,101,일반음식점,10125,술집,,18,채식가능음식점,2022-09-01,Y,Y,,37.5575399,126.9435919,02-363-5060,,,서울특별시 서대문구 이화여대1길 42-8,,00:00.0,00:00.0,,,N
14151,,Mr Lee (미스터 리),3120000,서대문구,101,일반음식점,10125,술집,,18,채식가능음식점,2022-09-01,Y,Y,,37.5581787,126.9344604,02-336-2472,,,서울특별시 서대문구 연세로7안길 41 지하1층,,00:00.0,00:00.0,,,N
14149,,머노까머나 (신촌),3120000,서대문구,101,일반음식점,10122,인도/중동,,18,채식가능음식점,2022-09-01,Y,Y,,37.5588326,126.9360357,02-338-4343,,,서울특별시 서대문구 연세로11길 13,,00:00.0,00:00.0,,,N
13714,,베지베어,3120000,서대문구,101,일반음식점,10121,양식,,14,채식음식점,2022-09-01,Y,Y,,37.5589045,126.9430407,070-7938-7373,,,서울특별시 서대문구 신촌역로 22-5,,00:00.0,00:00.0,,,N
14172,,샐러디 (이화여대점),3120000,서대문구,101,일반음식점,10121,양식,,18,채식가능음식점,2022-09-01,Y,Y,,37.5664106,126.9778779,232774856,,,서울특별시특별시 서대문구 이화여대길 52 지하4층 404호(대현동),,00:00.0,00:00.0,,,N
14170,,샐러디 (충정로역점),3120000,서대문구,101,일반음식점,10121,양식,,18,채식가능음식점,2022-09-01,Y,Y,,37.5664106,126.9778779,23836641,,,서울특별시특별시 서대문구 서소문로 27  1층 105호(충정로3가 충정리시온),,00:00.0,00:00.0,,,N
14169,,샐러디 (명지대점),3120000,서대문구,101,일반음식점,10121,양식,,18,채식가능음식점,2022-09-01,Y,Y,,37.5664106,126.9778779,264011559,,,서울특별시특별시 서대문구 거북골로 33 1층 좌측(남가좌동),,00:00.0,00:00.0,,,N
14161,,위샐러듀,3120000,서대문구,101,일반음식점,10121,양식,,18,채식가능음식점,2022-09-01,Y,Y,,37.5594514,126.944742,02-363-0113,,,서울특별시 서대문구 이화여대길 52-31,,00:00.0,00:00.0,,,N
14159,,포케포케,3120000,서대문구,101,일반음식점,10121,양식,,18,채식가능음식점,2022-09-01,Y,Y,,37.5582901,126.9448603,02-6952-7685,,,서울특별시 서대문구 이화여대5길 15,,00:00.0,00:00.0,,,N
14145,,보울룸 (신촌),3120000,서대문구,101,일반음식점,10121,양식,,18,채식가능음식점,2022-09-01,Y,Y,,37.5567381,126.9365747,02-3145-3085,,,서울특별시 서대문구 연세로 13 현대백화점 유플렉스 11층,,00:00.0,00:00.0,,,N
14143,,로드샌드위치,3120000,서대문구,101,일반음식점,10121,양식,,18,채식가능음식점,2022-09-01,Y,Y,,37.5644312,126.9444228,02-363-4554,,,서울특별시 서대문구 연대동문길 45 1층 로드샌드위치,,00:00.0,00:00.0,,,N
13745,,본 죽&비빔밥 강남구청역점,3220000,강남구,101,일반음식점,10101,한식,,18,채식가능음식점,2022-09-01,Y,Y,,37.5174474,127.0389755,02-540-3777,,,서울특별시 강남구 논현동 112-3 1층,,00:00.0,00:00.0,,,N
13751,,본 죽&비빔밥 대치롯데점,3220000,강남구,101,일반음식점,10101,한식,,18,채식가능음식점,2022-09-01,Y,Y,,37.497391,127.0547261,02-567-2926,,,서울특별시 강남구 도곡로 405 (대치동 삼환 아르누보2) A동 104호,,00:00.0,00:00.0,,,N
13738,,본 죽&비빔밥 강남점,3220000,강남구,101,일반음식점,10101,한식,,18,채식가능음식점,2022-09-01,Y,Y,,37.4997321,127.0289788,02-557-6233,,,서울특별시 강남구 강남대로94길 21 (역삼동)  ,,00:00.0,00:00.0,,,N
